assignment_id,assignment_name,course_id,course_name,semester,assignment_type,grading_weight,due_date,status
6457,Quiz #134,10,Managing as a Coach,9,Quiz,1.1,2021-04-27,Completed
6458,Quiz #159,10,Managing as a Coach,9,Quiz,1.3,2021-05-15,Completed
6459,Project #676,10,Managing as a Coach,9,Project,1.3,2021-05-11,Completed
6460,Project #496,10,Managing as a Coach,9,Project,1.2,2021-04-01,Completed
6461,Project #461,10,Managing as a Coach,9,Project,1.2,2021-06-13,Completed
6462,Midterm Exam,10,Managing as a Coach,9,Exam,3,2021-05-10,Completed
6463,Final Exam,10,Managing as a Coach,9,Exam,5,2021-06-24,Completed
6464,Homework #586,10,Managing as a Coach,9,Homework,0.5,2021-05-03,Completed
6465,Participation #908,10,Managing as a Coach,9,Participation,0.7,2021-04-25,Completed
6466,Participation #985,10,Managing as a Coach,9,Participation,0.5,2021-06-12,Completed
6467,Quiz #792,10,Managing as a Coach,9,Quiz,1.1,2021-05-24,Completed
6468,Quiz #584,10,Managing as a Coach,9,Quiz,1.3,2021-06-25,Completed
6469,Quiz #97,10,Managing as a Coach,9,Quiz,1.2,2021-05-22,Completed
6470,Project #340,10,Managing as a Coach,9,Project,1,2021-06-20,Completed
6471,Project #617,10,Managing as a Coach,9,Project,1.2,2021-06-08,Completed
6472,Midterm Exam,10,Managing as a Coach,9,Exam,3,2021-05-20,Completed
6473,Final Exam,10,Managing as a Coach,9,Exam,5,2021-07-04,Completed
6474,Homework #717,10,Managing as a Coach,9,Homework,0.5,2021-05-08,Completed
6475,Homework #516,10,Managing as a Coach,9,Homework,0.7,2021-06-19,Completed
6476,Participation #499,10,Managing as a Coach,9,Participation,0.5,2021-05-25,Completed
6477,Participation #404,10,Managing as a Coach,9,Participation,0.7,2021-06-17,Completed
6478,Participation #109,10,Managing as a Coach,9,Participation,0.7,2021-05-09,Completed
6479,Participation #204,10,Managing as a Coach,9,Participation,0.7,2021-04-28,Completed
6480,Quiz #19,10,Managing as a Coach,9,Quiz,1.1,2021-06-08,Completed
6481,Quiz #419,10,Managing as a Coach,9,Quiz,1,2021-06-18,Completed
6482,Project #94,10,Managing as a Coach,9,Project,1.3,2021-04-24,Completed
6483,Midterm Exam,10,Managing as a Coach,9,Exam,3,2021-05-30,Completed
6484,Final Exam,10,Managing as a Coach,9,Exam,5,2021-07-14,Completed
6485,Homework #860,10,Managing as a Coach,9,Homework,0.7,2021-06-28,Completed
6486,Homework #693,10,Managing as a Coach,9,Homework,0.7,2021-05-05,Completed
6487,Homework #143,10,Managing as a Coach,9,Homework,0.7,2021-06-14,Completed
6488,Homework #294,10,Managing as a Coach,9,Homework,0.7,2021-05-21,Completed
6489,Participation #429,10,Managing as a Coach,9,Participation,0.5,2021-07-19,Completed
6490,Participation #781,10,Managing as a Coach,9,Participation,0.8,2021-07-12,Completed
6491,Participation #680,10,Managing as a Coach,9,Participation,0.6,2021-06-30,Completed
6492,Participation #675,10,Managing as a Coach,9,Participation,0.7,2021-06-30,Completed
6493,Participation #287,10,Managing as a Coach,9,Participation,0.7,2021-07-09,Completed
6494,Quiz #554,10,Managing as a Coach,9,Quiz,1.2,2021-06-06,Completed
6495,Project #416,10,Managing as a Coach,9,Project,1.3,2021-06-04,Completed
6496,Project #2,10,Managing as a Coach,9,Project,1.3,2021-05-08,Completed
6497,Midterm Exam,10,Managing as a Coach,9,Exam,3,2021-06-09,Completed
6498,Final Exam,10,Managing as a Coach,9,Exam,5,2021-07-24,Completed
6499,Homework #629,10,Managing as a Coach,9,Homework,0.5,2021-06-08,Completed
6500,Homework #761,10,Managing as a Coach,9,Homework,0.7,2021-06-19,Completed
6501,Homework #300,10,Managing as a Coach,9,Homework,0.7,2021-07-05,Completed
6502,Homework #780,10,Managing as a Coach,9,Homework,0.5,2021-05-18,Completed
6503,Homework #702,10,Managing as a Coach,9,Homework,0.6,2021-07-21,Completed
6504,Participation #610,10,Managing as a Coach,9,Participation,0.7,2021-07-29,Completed
6505,Quiz #469,10,Managing as a Coach,9,Quiz,1.1,2021-05-26,Completed
6506,Quiz #741,10,Managing as a Coach,9,Quiz,1.3,2021-07-21,Completed
6507,Project #748,10,Managing as a Coach,9,Project,1,2021-06-14,Completed
6508,Project #467,10,Managing as a Coach,9,Project,1.1,2021-06-26,Completed
6509,Midterm Exam,10,Managing as a Coach,9,Exam,3,2021-06-19,Completed
6510,Final Exam,10,Managing as a Coach,9,Exam,5,2021-08-03,Completed
6511,Homework #630,10,Managing as a Coach,10,Homework,0.8,2021-07-05,Completed
6512,Homework #285,10,Managing as a Coach,10,Homework,0.6,2021-07-26,Completed
6513,Homework #759,10,Managing as a Coach,10,Homework,0.6,2021-07-06,Completed
6514,Homework #339,10,Managing as a Coach,10,Homework,0.7,2021-06-02,Completed
6515,Participation #258,10,Managing as a Coach,10,Participation,0.7,2021-07-08,Completed
6516,Participation #313,10,Managing as a Coach,10,Participation,0.5,2021-06-23,Completed
6517,Participation #649,10,Managing as a Coach,10,Participation,0.6,2021-08-01,Completed
6518,Participation #248,10,Managing as a Coach,10,Participation,0.5,2021-07-11,Completed
6519,Participation #36,10,Managing as a Coach,10,Participation,0.5,2021-06-09,Completed
6520,Participation #782,10,Managing as a Coach,10,Participation,0.7,2021-08-08,Completed
6521,Quiz #529,10,Managing as a Coach,10,Quiz,1.2,2021-07-16,Completed
6522,Project #159,10,Managing as a Coach,10,Project,1.2,2021-07-30,Completed
6523,Project #367,10,Managing as a Coach,10,Project,1.2,2021-06-26,Completed
6524,Project #585,10,Managing as a Coach,10,Project,1.1,2021-06-12,Completed
6525,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-06-29,Completed
6526,Final Exam,10,Managing as a Coach,10,Exam,5,2021-08-13,Completed
6527,Homework #273,10,Managing as a Coach,10,Homework,0.8,2021-08-06,Completed
6528,Homework #483,10,Managing as a Coach,10,Homework,0.6,2021-06-01,Completed
6529,Participation #390,10,Managing as a Coach,10,Participation,0.8,2021-06-19,Completed
6530,Participation #734,10,Managing as a Coach,10,Participation,0.7,2021-07-01,Completed
6531,Quiz #820,10,Managing as a Coach,10,Quiz,1.1,2021-08-10,Completed
6532,Quiz #296,10,Managing as a Coach,10,Quiz,1.3,2021-07-26,Completed
6533,Project #389,10,Managing as a Coach,10,Project,1.3,2021-07-11,Completed
6534,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-07-09,Completed
6535,Final Exam,10,Managing as a Coach,10,Exam,5,2021-08-23,Completed
6536,Homework #956,10,Managing as a Coach,10,Homework,0.8,2021-08-20,Completed
6537,Participation #314,10,Managing as a Coach,10,Participation,0.5,2021-06-20,Completed
6538,Participation #995,10,Managing as a Coach,10,Participation,0.6,2021-07-27,Completed
6539,Participation #62,10,Managing as a Coach,10,Participation,0.5,2021-08-10,Completed
6540,Participation #817,10,Managing as a Coach,10,Participation,0.6,2021-06-14,Completed
6541,Participation #588,10,Managing as a Coach,10,Participation,0.8,2021-06-24,Completed
6542,Participation #47,10,Managing as a Coach,10,Participation,0.8,2021-07-20,Completed
6543,Quiz #364,10,Managing as a Coach,10,Quiz,1,2021-07-04,Completed
6544,Quiz #869,10,Managing as a Coach,10,Quiz,1.1,2021-06-10,Completed
6545,Quiz #535,10,Managing as a Coach,10,Quiz,1.1,2021-06-21,Completed
6546,Project #231,10,Managing as a Coach,10,Project,1.3,2021-07-23,Completed
6547,Project #227,10,Managing as a Coach,10,Project,1.2,2021-07-17,Completed
6548,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-07-19,Completed
6549,Final Exam,10,Managing as a Coach,10,Exam,5,2021-09-02,Completed
6550,Homework #893,10,Managing as a Coach,10,Homework,0.7,2021-07-12,Completed
6551,Participation #863,10,Managing as a Coach,10,Participation,0.5,2021-06-21,Completed
6552,Participation #910,10,Managing as a Coach,10,Participation,0.6,2021-07-25,Completed
6553,Participation #937,10,Managing as a Coach,10,Participation,0.5,2021-06-26,Completed
6554,Participation #637,10,Managing as a Coach,10,Participation,0.5,2021-08-17,Completed
6555,Participation #432,10,Managing as a Coach,10,Participation,0.6,2021-09-06,Completed
6556,Participation #187,10,Managing as a Coach,10,Participation,0.6,2021-08-08,Completed
6557,Participation #915,10,Managing as a Coach,10,Participation,0.8,2021-09-05,Completed
6558,Quiz #39,10,Managing as a Coach,10,Quiz,1.1,2021-07-18,Completed
6559,Quiz #688,10,Managing as a Coach,10,Quiz,1.1,2021-08-29,Completed
6560,Project #636,10,Managing as a Coach,10,Project,1.2,2021-07-17,Completed
6561,Project #113,10,Managing as a Coach,10,Project,1,2021-07-31,Completed
6562,Project #11,10,Managing as a Coach,10,Project,1.2,2021-07-17,Completed
6563,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-07-29,Completed
6564,Final Exam,10,Managing as a Coach,10,Exam,5,2021-09-12,Completed
6565,Homework #910,10,Managing as a Coach,10,Homework,0.7,2021-07-04,Completed
6566,Homework #41,10,Managing as a Coach,10,Homework,0.5,2021-08-25,Completed
6567,Homework #708,10,Managing as a Coach,10,Homework,0.6,2021-09-17,Completed
6568,Homework #934,10,Managing as a Coach,10,Homework,0.7,2021-07-02,Completed
6569,Homework #768,10,Managing as a Coach,10,Homework,0.6,2021-07-16,Completed
6570,Homework #72,10,Managing as a Coach,10,Homework,0.5,2021-08-21,Completed
6571,Homework #243,10,Managing as a Coach,10,Homework,0.5,2021-08-30,Completed
6572,Participation #104,10,Managing as a Coach,10,Participation,0.5,2021-08-19,Completed
6573,Participation #963,10,Managing as a Coach,10,Participation,0.5,2021-07-15,Completed
6574,Participation #494,10,Managing as a Coach,10,Participation,0.6,2021-08-14,Completed
6575,Participation #98,10,Managing as a Coach,10,Participation,0.7,2021-08-28,Completed
6576,Quiz #22,10,Managing as a Coach,10,Quiz,1,2021-07-02,Completed
6577,Quiz #685,10,Managing as a Coach,10,Quiz,1.2,2021-08-24,Completed
6578,Quiz #191,10,Managing as a Coach,10,Quiz,1.2,2021-07-10,Completed
6579,Project #955,10,Managing as a Coach,10,Project,1.2,2021-07-05,Completed
6580,Project #242,10,Managing as a Coach,10,Project,1.2,2021-08-15,Completed
6581,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-08-08,Completed
6582,Final Exam,10,Managing as a Coach,10,Exam,5,2021-09-22,Completed
6583,Homework #866,10,Managing as a Coach,10,Homework,0.8,2021-09-25,Completed
6584,Homework #174,10,Managing as a Coach,10,Homework,0.8,2021-09-15,Completed
6585,Homework #212,10,Managing as a Coach,10,Homework,0.7,2021-09-08,Completed
6586,Homework #945,10,Managing as a Coach,10,Homework,0.6,2021-09-24,Completed
6587,Homework #379,10,Managing as a Coach,10,Homework,0.8,2021-08-31,Completed
6588,Homework #604,10,Managing as a Coach,10,Homework,0.7,2021-07-21,Completed
6589,Homework #270,10,Managing as a Coach,10,Homework,0.6,2021-08-30,Completed
6590,Participation #121,10,Managing as a Coach,10,Participation,0.5,2021-07-16,Completed
6591,Participation #27,10,Managing as a Coach,10,Participation,0.6,2021-08-19,Completed
6592,Participation #277,10,Managing as a Coach,10,Participation,0.8,2021-09-15,Completed
6593,Participation #233,10,Managing as a Coach,10,Participation,0.6,2021-09-11,Completed
6594,Quiz #452,10,Managing as a Coach,10,Quiz,1.1,2021-07-19,Completed
6595,Project #696,10,Managing as a Coach,10,Project,1.3,2021-08-15,Completed
6596,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-08-18,Completed
6597,Final Exam,10,Managing as a Coach,10,Exam,5,2021-10-02,Completed
6598,Homework #468,10,Managing as a Coach,10,Homework,0.7,2021-08-24,Completed
6599,Homework #858,10,Managing as a Coach,10,Homework,0.5,2021-08-26,Completed
6600,Homework #500,10,Managing as a Coach,10,Homework,0.5,2021-07-23,Completed
6601,Homework #438,10,Managing as a Coach,10,Homework,0.8,2021-10-05,Completed
6602,Homework #375,10,Managing as a Coach,10,Homework,0.7,2021-08-02,Completed
6603,Homework #723,10,Managing as a Coach,10,Homework,0.6,2021-08-13,Completed
6604,Participation #510,10,Managing as a Coach,10,Participation,0.6,2021-07-26,Completed
6605,Participation #293,10,Managing as a Coach,10,Participation,0.8,2021-10-06,Completed
6606,Participation #888,10,Managing as a Coach,10,Participation,0.8,2021-09-06,Completed
6607,Participation #316,10,Managing as a Coach,10,Participation,0.8,2021-09-18,Completed
6608,Quiz #922,10,Managing as a Coach,10,Quiz,1.2,2021-09-02,Completed
6609,Quiz #52,10,Managing as a Coach,10,Quiz,1.2,2021-09-04,Completed
6610,Quiz #278,10,Managing as a Coach,10,Quiz,1.1,2021-10-07,Completed
6611,Project #227,10,Managing as a Coach,10,Project,1.1,2021-07-29,Completed
6612,Project #87,10,Managing as a Coach,10,Project,1.1,2021-08-16,Completed
6613,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-08-28,Completed
6614,Final Exam,10,Managing as a Coach,10,Exam,5,2021-10-12,Completed
6615,Homework #126,10,Managing as a Coach,10,Homework,0.7,2021-09-12,Completed
6616,Homework #14,10,Managing as a Coach,10,Homework,0.8,2021-07-31,Completed
6617,Homework #848,10,Managing as a Coach,10,Homework,0.5,2021-09-09,Completed
6618,Homework #290,10,Managing as a Coach,10,Homework,0.7,2021-10-03,Completed
6619,Participation #244,10,Managing as a Coach,10,Participation,0.7,2021-10-06,Completed
6620,Participation #855,10,Managing as a Coach,10,Participation,0.6,2021-09-10,Completed
6621,Participation #789,10,Managing as a Coach,10,Participation,0.8,2021-10-04,Completed
6622,Participation #906,10,Managing as a Coach,10,Participation,0.7,2021-08-18,Completed
6623,Participation #217,10,Managing as a Coach,10,Participation,0.6,2021-09-25,Completed
6624,Participation #975,10,Managing as a Coach,10,Participation,0.5,2021-09-14,Completed
6625,Quiz #643,10,Managing as a Coach,10,Quiz,1,2021-10-10,Completed
6626,Quiz #739,10,Managing as a Coach,10,Quiz,1,2021-08-24,Completed
6627,Quiz #196,10,Managing as a Coach,10,Quiz,1.3,2021-09-27,Completed
6628,Project #24,10,Managing as a Coach,10,Project,1,2021-08-05,Completed
6629,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-09-07,Completed
6630,Final Exam,10,Managing as a Coach,10,Exam,5,2021-10-22,Completed
6631,Homework #586,10,Managing as a Coach,10,Homework,0.8,2021-08-23,Completed
6632,Homework #639,10,Managing as a Coach,10,Homework,0.6,2021-08-21,Completed
6633,Participation #209,10,Managing as a Coach,10,Participation,0.7,2021-08-24,Completed
6634,Participation #921,10,Managing as a Coach,10,Participation,0.7,2021-09-30,Completed
6635,Participation #235,10,Managing as a Coach,10,Participation,0.7,2021-08-12,Completed
6636,Quiz #494,10,Managing as a Coach,10,Quiz,1.3,2021-10-09,Completed
6637,Project #664,10,Managing as a Coach,10,Project,1.1,2021-10-16,Completed
6638,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-09-17,Completed
6639,Final Exam,10,Managing as a Coach,10,Exam,5,2021-11-01,Completed
6640,Homework #313,10,Managing as a Coach,10,Homework,0.6,2021-09-21,Completed
6641,Homework #281,10,Managing as a Coach,10,Homework,0.7,2021-09-16,Completed
6642,Homework #273,10,Managing as a Coach,10,Homework,0.7,2021-09-27,Completed
6643,Homework #557,10,Managing as a Coach,10,Homework,0.6,2021-09-22,Completed
6644,Homework #304,10,Managing as a Coach,10,Homework,0.5,2021-09-05,Completed
6645,Participation #365,10,Managing as a Coach,10,Participation,0.8,2021-10-22,Completed
6646,Participation #536,10,Managing as a Coach,10,Participation,0.8,2021-09-17,Completed
6647,Participation #959,10,Managing as a Coach,10,Participation,0.7,2021-10-09,Completed
6648,Participation #760,10,Managing as a Coach,10,Participation,0.7,2021-11-01,Completed
6649,Participation #81,10,Managing as a Coach,10,Participation,0.7,2021-09-24,Completed
6650,Participation #29,10,Managing as a Coach,10,Participation,0.5,2021-10-01,Completed
6651,Quiz #622,10,Managing as a Coach,10,Quiz,1.2,2021-09-02,Completed
6652,Project #472,10,Managing as a Coach,10,Project,1.2,2021-10-28,Completed
6653,Midterm Exam,10,Managing as a Coach,10,Exam,3,2021-09-27,Completed
6654,Final Exam,10,Managing as a Coach,10,Exam,5,2021-11-11,Completed
6655,Homework #217,10,Managing as a Coach,11,Homework,0.6,2021-10-29,Completed
6656,Homework #342,10,Managing as a Coach,11,Homework,0.6,2021-10-06,Completed
6657,Homework #475,10,Managing as a Coach,11,Homework,0.8,2021-09-12,Completed
6658,Homework #14,10,Managing as a Coach,11,Homework,0.6,2021-10-11,Completed
6659,Homework #178,10,Managing as a Coach,11,Homework,0.5,2021-10-29,Completed
6660,Participation #983,10,Managing as a Coach,11,Participation,0.8,2021-09-18,Completed
6661,Participation #953,10,Managing as a Coach,11,Participation,0.6,2021-11-03,Completed
6662,Participation #76,10,Managing as a Coach,11,Participation,0.6,2021-10-07,Completed
6663,Quiz #569,10,Managing as a Coach,11,Quiz,1,2021-09-09,Completed
6664,Quiz #162,10,Managing as a Coach,11,Quiz,1.1,2021-10-10,Completed
6665,Project #384,10,Managing as a Coach,11,Project,1.2,2021-10-29,Completed
6666,Project #948,10,Managing as a Coach,11,Project,1.2,2021-09-24,Completed
6667,Midterm Exam,10,Managing as a Coach,11,Exam,3,2021-10-07,Completed
6668,Final Exam,10,Managing as a Coach,11,Exam,5,2021-11-21,Completed
6669,Homework #691,10,Managing as a Coach,11,Homework,0.7,2021-09-23,Completed
6670,Homework #870,10,Managing as a Coach,11,Homework,0.6,2021-10-03,Completed
6671,Homework #773,10,Managing as a Coach,11,Homework,0.7,2021-11-18,Completed
6672,Homework #907,10,Managing as a Coach,11,Homework,0.8,2021-11-23,Completed
6673,Homework #444,10,Managing as a Coach,11,Homework,0.7,2021-11-25,Completed
6674,Homework #303,10,Managing as a Coach,11,Homework,0.7,2021-11-03,Completed
6675,Participation #139,10,Managing as a Coach,11,Participation,0.5,2021-11-06,Completed
6676,Quiz #926,10,Managing as a Coach,11,Quiz,1,2021-10-19,Completed
6677,Quiz #197,10,Managing as a Coach,11,Quiz,1.3,2021-09-27,Completed
6678,Quiz #729,10,Managing as a Coach,11,Quiz,1,2021-11-10,Completed
6679,Project #495,10,Managing as a Coach,11,Project,1.3,2021-11-20,Completed
6680,Project #239,10,Managing as a Coach,11,Project,1,2021-10-25,Completed
6681,Project #585,10,Managing as a Coach,11,Project,1,2021-11-07,Completed
6682,Midterm Exam,10,Managing as a Coach,11,Exam,3,2021-10-17,Completed
6683,Final Exam,10,Managing as a Coach,11,Exam,5,2021-12-01,Completed
6684,Homework #375,10,Managing as a Coach,11,Homework,0.5,2021-10-24,Completed
6685,Homework #912,10,Managing as a Coach,11,Homework,0.7,2021-11-26,Completed
6686,Homework #839,10,Managing as a Coach,11,Homework,0.7,2021-09-18,Completed
6687,Homework #560,10,Managing as a Coach,11,Homework,0.6,2021-10-05,Completed
6688,Homework #999,10,Managing as a Coach,11,Homework,0.7,2021-10-03,Completed
6689,Homework #714,10,Managing as a Coach,11,Homework,0.7,2021-12-02,Completed
6690,Homework #733,10,Managing as a Coach,11,Homework,0.6,2021-12-05,Completed
6691,Participation #663,10,Managing as a Coach,11,Participation,0.5,2021-10-05,Completed
6692,Participation #138,10,Managing as a Coach,11,Participation,0.7,2021-10-12,Completed
6693,Participation #253,10,Managing as a Coach,11,Participation,0.8,2021-11-22,Completed
6694,Participation #684,10,Managing as a Coach,11,Participation,0.8,2021-10-22,Completed
6695,Participation #499,10,Managing as a Coach,11,Participation,0.5,2021-11-05,Completed
6696,Participation #358,10,Managing as a Coach,11,Participation,0.8,2021-11-30,Completed
6697,Participation #410,10,Managing as a Coach,11,Participation,0.6,2021-11-02,Completed
6698,Quiz #192,10,Managing as a Coach,11,Quiz,1.2,2021-10-19,Completed
6699,Quiz #41,10,Managing as a Coach,11,Quiz,1.2,2021-09-25,Completed
6700,Quiz #749,10,Managing as a Coach,11,Quiz,1.1,2021-10-03,Completed
6701,Project #666,10,Managing as a Coach,11,Project,1.3,2021-11-22,Completed
6702,Project #699,10,Managing as a Coach,11,Project,1.2,2021-11-21,Completed
6703,Midterm Exam,10,Managing as a Coach,11,Exam,3,2021-10-27,Completed
6704,Final Exam,10,Managing as a Coach,11,Exam,5,2021-12-11,Completed
6705,Homework #870,10,Managing as a Coach,11,Homework,0.8,2021-10-14,Completed
6706,Homework #325,10,Managing as a Coach,11,Homework,0.7,2021-11-22,Completed
6707,Homework #37,10,Managing as a Coach,11,Homework,0.5,2021-10-20,Completed
6708,Homework #912,10,Managing as a Coach,11,Homework,0.5,2021-10-12,Completed
6709,Homework #381,10,Managing as a Coach,11,Homework,0.6,2021-10-21,Completed
6710,Homework #47,10,Managing as a Coach,11,Homework,0.6,2021-10-31,Completed
6711,Homework #32,10,Managing as a Coach,11,Homework,0.7,2021-11-24,Completed
6712,Participation #528,10,Managing as a Coach,11,Participation,0.6,2021-12-03,Completed
6713,Participation #707,10,Managing as a Coach,11,Participation,0.6,2021-10-29,Completed
6714,Participation #496,10,Managing as a Coach,11,Participation,0.6,2021-10-28,Completed
6718,Project #174,10,Managing as a Coach,11,Project,1,2021-11-11,Completed
6719,Midterm Exam,10,Managing as a Coach,11,Exam,3,2021-11-06,Completed
6720,Final Exam,10,Managing as a Coach,11,Exam,5,2021-12-21,Completed
6721,Homework #975,10,Managing as a Coach,11,Homework,0.8,2021-10-16,Completed
6722,Homework #423,10,Managing as a Coach,11,Homework,0.5,2021-11-15,Completed
6723,Homework #414,10,Managing as a Coach,11,Homework,0.8,2021-10-19,Completed
6724,Homework #227,10,Managing as a Coach,11,Homework,0.7,2021-11-17,Completed
6725,Homework #734,10,Managing as a Coach,11,Homework,0.7,2021-11-06,Completed
6726,Homework #669,10,Managing as a Coach,11,Homework,0.8,2021-12-01,Completed
6727,Participation #652,10,Managing as a Coach,11,Participation,0.6,2021-12-20,Completed
6728,Participation #508,10,Managing as a Coach,11,Participation,0.7,2021-11-07,Completed
6729,Participation #299,10,Managing as a Coach,11,Participation,0.7,2021-11-04,Completed
6730,Participation #342,10,Managing as a Coach,11,Participation,0.6,2021-10-08,Completed
6731,Participation #514,10,Managing as a Coach,11,Participation,0.6,2021-10-20,Completed
6732,Participation #864,10,Managing as a Coach,11,Participation,0.6,2021-10-13,Completed
6733,Quiz #27,10,Managing as a Coach,11,Quiz,1.2,2021-10-23,Completed
6734,Quiz #237,10,Managing as a Coach,11,Quiz,1.1,2021-12-10,Completed
6735,Project #628,10,Managing as a Coach,11,Project,1.2,2021-10-07,Completed
6736,Project #978,10,Managing as a Coach,11,Project,1,2021-12-12,Completed
6737,Midterm Exam,10,Managing as a Coach,11,Exam,3,2021-11-16,Completed
6738,Final Exam,10,Managing as a Coach,11,Exam,5,2021-12-31,Completed
6739,Homework #347,11,FinTech Risk Management,10,Homework,0.7,2021-08-30,Completed
6740,Homework #366,11,FinTech Risk Management,10,Homework,0.7,2021-07-21,Completed
6741,Participation #541,11,FinTech Risk Management,10,Participation,0.6,2021-08-30,Completed
6742,Participation #606,11,FinTech Risk Management,10,Participation,0.6,2021-07-23,Completed
6743,Participation #76,11,FinTech Risk Management,10,Participation,0.8,2021-08-03,Completed
6744,Participation #747,11,FinTech Risk Management,10,Participation,0.8,2021-09-17,Completed
6745,Quiz #131,11,FinTech Risk Management,10,Quiz,1.1,2021-08-06,Completed
6746,Quiz #95,11,FinTech Risk Management,10,Quiz,1.1,2021-07-14,Completed
6747,Quiz #765,11,FinTech Risk Management,10,Quiz,1.1,2021-09-10,Completed
6748,Project #767,11,FinTech Risk Management,10,Project,1.3,2021-08-06,Completed
6749,Project #344,11,FinTech Risk Management,10,Project,1.1,2021-09-14,Completed
6750,Midterm Exam,11,FinTech Risk Management,10,Exam,3,2021-08-19,Completed
6751,Final Exam,11,FinTech Risk Management,10,Exam,5,2021-10-03,Completed
6752,Homework #499,11,FinTech Risk Management,10,Homework,0.6,2021-07-31,Completed
6753,Homework #662,11,FinTech Risk Management,10,Homework,0.5,2021-08-25,Completed
6754,Homework #905,11,FinTech Risk Management,10,Homework,0.5,2021-08-03,Completed
6755,Homework #802,11,FinTech Risk Management,10,Homework,0.7,2021-08-04,Completed
6756,Homework #472,11,FinTech Risk Management,10,Homework,0.6,2021-08-12,Completed
6757,Homework #925,11,FinTech Risk Management,10,Homework,0.8,2021-10-07,Completed
6758,Homework #952,11,FinTech Risk Management,10,Homework,0.8,2021-10-03,Completed
6759,Participation #95,11,FinTech Risk Management,10,Participation,0.8,2021-08-30,Completed
6760,Participation #753,11,FinTech Risk Management,10,Participation,0.6,2021-08-10,Completed
6761,Participation #133,11,FinTech Risk Management,10,Participation,0.6,2021-09-06,Completed
6762,Participation #850,11,FinTech Risk Management,10,Participation,0.7,2021-09-19,Completed
6763,Participation #279,11,FinTech Risk Management,10,Participation,0.7,2021-08-12,Completed
6764,Quiz #930,11,FinTech Risk Management,10,Quiz,1.2,2021-07-23,Completed
6765,Project #111,11,FinTech Risk Management,10,Project,1.2,2021-08-18,Completed
6766,Project #2,11,FinTech Risk Management,10,Project,1.1,2021-08-20,Completed
6767,Project #649,11,FinTech Risk Management,10,Project,1.2,2021-09-26,Completed
6768,Midterm Exam,11,FinTech Risk Management,10,Exam,3,2021-08-29,Completed
6769,Final Exam,11,FinTech Risk Management,10,Exam,5,2021-10-13,Completed
6770,Homework #174,11,FinTech Risk Management,10,Homework,0.5,2021-08-15,Completed
6771,Homework #41,11,FinTech Risk Management,10,Homework,0.7,2021-09-01,Completed
6772,Homework #55,11,FinTech Risk Management,10,Homework,0.6,2021-09-03,Completed
6773,Homework #121,11,FinTech Risk Management,10,Homework,0.7,2021-10-01,Completed
6774,Homework #882,11,FinTech Risk Management,10,Homework,0.7,2021-10-12,Completed
6775,Homework #818,11,FinTech Risk Management,10,Homework,0.7,2021-09-01,Completed
6776,Homework #575,11,FinTech Risk Management,10,Homework,0.8,2021-09-25,Completed
6777,Participation #296,11,FinTech Risk Management,10,Participation,0.7,2021-10-15,Completed
6778,Participation #160,11,FinTech Risk Management,10,Participation,0.8,2021-08-17,Completed
6779,Participation #151,11,FinTech Risk Management,10,Participation,0.6,2021-09-03,Completed
6780,Participation #827,11,FinTech Risk Management,10,Participation,0.7,2021-09-28,Completed
6781,Participation #279,11,FinTech Risk Management,10,Participation,0.7,2021-07-30,Completed
6782,Participation #697,11,FinTech Risk Management,10,Participation,0.6,2021-09-24,Completed
6783,Quiz #553,11,FinTech Risk Management,10,Quiz,1.3,2021-09-03,Completed
6784,Quiz #242,11,FinTech Risk Management,10,Quiz,1.1,2021-09-07,Completed
6785,Quiz #26,11,FinTech Risk Management,10,Quiz,1.2,2021-08-10,Completed
6786,Project #902,11,FinTech Risk Management,10,Project,1.2,2021-09-13,Completed
6787,Project #731,11,FinTech Risk Management,10,Project,1.1,2021-08-06,Completed
6788,Project #105,11,FinTech Risk Management,10,Project,1.2,2021-09-09,Completed
6789,Midterm Exam,11,FinTech Risk Management,10,Exam,3,2021-09-08,Completed
6790,Final Exam,11,FinTech Risk Management,10,Exam,5,2021-10-23,Completed
6791,Homework #137,11,FinTech Risk Management,10,Homework,0.7,2021-09-01,Completed
6792,Homework #354,11,FinTech Risk Management,10,Homework,0.5,2021-08-16,Completed
6793,Homework #839,11,FinTech Risk Management,10,Homework,0.6,2021-09-08,Completed
6794,Participation #196,11,FinTech Risk Management,10,Participation,0.7,2021-08-27,Completed
6795,Participation #10,11,FinTech Risk Management,10,Participation,0.8,2021-10-19,Completed
6796,Participation #145,11,FinTech Risk Management,10,Participation,0.6,2021-10-11,Completed
6797,Quiz #620,11,FinTech Risk Management,10,Quiz,1,2021-08-17,Completed
6798,Project #331,11,FinTech Risk Management,10,Project,1.2,2021-08-23,Completed
6799,Project #126,11,FinTech Risk Management,10,Project,1.3,2021-10-03,Completed
